Filename	new_filename_iteration4_manualRename	remove	size_c
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_08	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_08		4
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_09	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_09		4
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_10	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_10		4
20240214_bmcc_8_pfa_hs_cent-dna-nhs-tub_11	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_11		4
20240404_rcc6219-pfa_centr-tub-hoechst_series00	rcc6219_pfa_cetn-tub-dna_20240404_cl_s00		3
20240404_rcc6219-pfa_centr-tub-hoechst_series01	rcc6219_pfa_cetn-tub-dna_20240404_cl_s01		3
20240404_rcc6219-pfa_centr-tub-hoechst_series02	rcc6219_pfa_cetn-tub-dna_20240404_cl_s02		3
20240404_rcc6219-pfa_centr-tub-hoechst_series03	rcc6219_pfa_cetn-tub-dna_20240404_cl_s03		3
20230423_RCC_1216_pfa_OD_nhs-tub-Hoechst_series00	rcc1216_pfa_dna-tub-nhs_20230423_od_s00		3
20230423_RCC_1216_pfa_OD_nhs-tub-Hoechst_series01	rcc1216_pfa_dna-tub-nhs_20230423_od_s01		3
20230423_RCC_1216_pfa_OD_nhs-tub-Hoechst_series02	rcc1216_pfa_dna-tub-nhs_20230423_od_s02		3
20230616_RCC_1217_pfa_OD_Hoechst-tub-nhs_series00	rcc1217_pfa_dna-tub-nhs_20230616_od_s00		3
20230616_RCC_1217_pfa_OD_Hoechst-tub-nhs_series01	rcc1217_pfa_dna-tub-nhs_20230616_od_s01		3
20230423_RCC_1536_pfa_OD_nhs-tub-Hoechst_series00	rcc1536_pfa_nhs-tub-dna_20230423_od_s00		3
20230423_RCC_1536_pfa_OD_nhs-tub-Hoechst_series01	rcc1536_pfa_nhs-tub-dna_20230423_od_s01		3
20230423_RCC_1536_pfa_OD_nhs-tub-Hoechst_series02	rcc1536_pfa_nhs-tub-dna_20230423_od_s02		3
20230506_RCC_1536_pfa_OD_tub-Hoechst-act_series00	rcc1536_pfa_tub-dna-act_20230506_od_s00		3
20230506_RCC_1536_pfa_OD_tub-Hoechst-act_series01	rcc1536_pfa_tub-dna-act_20230506_od_s01		3
20230506_RCC_1536_pfa_OD_tub-Hoechst-act_series02	rcc1536_pfa_tub-dna-act_20230506_od_s02		3
20230506_RCC_1536_pfa_OD_tub-Hoechst-act_series03	rcc1536_pfa_tub-dna-act_20230506_od_s03		3
20230829_rcc_1532_pfa_csd_Hoechst_tub_nhs_na_01	rcc1532_pfa_dna-tub-nhs_20230829_csd_01		3
20230829_rcc_1532_pfa_csd_Hoechst_tub_nhs_na_02	rcc1532_pfa_dna-tub-nhs_20230829_csd_02		3
20230829_rcc_1532_pfa_csd_Hoechst_tub_nhs_na_03	rcc1532_pfa_dna-tub-nhs_20230829_csd_03		3
20230719_rcc_VF21-40_pfa_csd_hoechst_tub_nhs_na_01	rcc10902_pfa_dna-tub-nhs-na_20230719_csd_01		4
20231208_bmcc1_pfa_centr-tub-hoechst_series00	bmcc1_pfa_cetn-tub-dna_20231208_cl_s00		3
20231208_bmcc1_pfa_centr-tub-hoechst_series01	bmcc1_pfa_cetn-tub-dna_20231208_cl_s01		3
20231208_bmcc1_pfa_centr-tub-hoechst_series02	bmcc1_pfa_cetn-tub-dna_20231208_cl_s02		3
20230829_rcc_2321_pfa_csd_Hoechst_tub_nhs_na_01	rcc2321_pfa_dna-tub-nhs_20230829_csd_01		3
20230829_rcc_2321_pfa_csd_Hoechst_tub_nhs_na_02	rcc2321_pfa_dna-tub-nhs_20230829_csd_02		3
20230829_rcc_2321_pfa_csd_Hoechst_tub_nhs_na_03	rcc2321_pfa_dna-tub-nhs_20230829_csd_03		3
20230829_rcc_2321_pfa_csd_Hoechst_tub_nhs_na_04	rcc2321_pfa_dna-tub-nhs_20230829_csd_04		3
20230829_rcc_2321_pfa_csd_Hoechst_tub_nhs_na_05	rcc2321_pfa_dna-tub-nhs_20230829_csd_05		3
20230531_RCC_3430_pfa_OD_Hoechst-tub-nhs_series00	rcc3430_pfa_dna-tub-nhs_20230531_od_s00		3
20230531_RCC_3430_pfa_OD_Hoechst-tub-nhs_series01	rcc3430_pfa_dna-tub-nhs_20230531_od_s01		3
20240208_RCC_3430_pfa_OD_Hoechst-centr-nhs-tub_series00	rcc3430_pfa_dna-cetn-nhs-tub_20240208_od_s00		4
20240208_RCC_3430_pfa_OD_Hoechst-centr-nhs-tub_series01	rcc3430_pfa_dna-cetn-nhs-tub_20240208_od_s01		4
20240208_RCC_3430_pfa_OD_Hoechst-centr-nhs-tub_series02	rcc3430_pfa_dna-cetn-nhs-tub_20240208_od_s02		4
20240203_BMCC_10_pfa_OD_Hoechst-act-nhs-tub_series00	bmcc10_pfa_dna-act-nhs-tub_20240203_od_s00		4
20240203_BMCC_10_pfa_OD_Hoechst-act-nhs-tub_series01	bmcc10_pfa_dna-act-nhs-tub_20240203_od_s01		4
20240203_BMCC_10_pfa_OD_Hoechst-act-nhs-tub_series02	bmcc10_pfa_dna-act-nhs-tub_20240203_od_s02		4
20240203_BMCC_10_pfa_OD_Hoechst-act-nhs-tub_series03	bmcc10_pfa_dna-act-nhs-tub_20240203_od_s03		4
20240203_BMCC_10_pfa_OD_Hoechst-centr-nhs-tub_series00	bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s00		4
20240203_BMCC_10_pfa_OD_Hoechst-centr-nhs-tub_series01	bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s01		4
20240203_BMCC_10_pfa_OD_Hoechst-centr-nhs-tub_series02	bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s02		4
20240203_BMCC_10_pfa_OD_Hoechst-centr-nhs-tub_series03	bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s03		4
20240207_BMCC_10_pfa_OD_Hoechst-centr-nhs-tub_series00	bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s00		4
20240207_BMCC_10_pfa_OD_Hoechst-centr-nhs-tub_series01	bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s01		4
20240207_BMCC_10_pfa_OD_Hoechst-centr-nhs-tub_series02	bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s02		4
20240207_BMCC_10_pfa_OD_Hoechst-centr-nhs-tub_series03	bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s03		4
20230817_rcc_6257_pfa_csd_hoechst_tub_nhs_na_01	rcc6257_pfa_dna-tub-nhs_20230817_csd_01		3
20230817_rcc_6257_pfa_csd_hoechst_tub_nhs_na_02	rcc6257_pfa_dna-tub-nhs_20230817_csd_02		3
20230817_rcc_6257_pfa_csd_hoechst_tub_nhs_na_03	rcc6257_pfa_dna-tub-nhs_20230817_csd_03		3
20230802_RCC_1540_pfa_OD_Hoechst-tub-nhs_series00	rcc1540_pfa_dna-tub-nhs_20230802_od_s00		3
20230802_RCC_1540_pfa_OD_Hoechst-tub-nhs_series01	rcc1540_pfa_dna-tub-nhs_20230802_od_s01		3
20230802_RCC_1540_pfa_OD_Hoechst-tub-nhs_series02	rcc1540_pfa_dna-tub-nhs_20230802_od_s02		3
20231018_rcc2550_pfa_centr-tub-hoechst_series00	rcc2550_pfa_cetn-tub-dna_20231018_cl_s00		3
20231018_rcc2550_pfa_centr-tub-hoechst_series01	rcc2550_pfa_cetn-tub-dna_20231018_cl_s01		3
20231018_rcc2550_pfa_centr-tub-hoechst_series02	rcc2550_pfa_cetn-tub-dna_20231018_cl_s02		3
20231018_rcc2550_pfa_centr-tub-hoechst_series03	rcc2550_pfa_cetn-tub-dna_20231018_cl_s03		3
20230815_rcc_P45_pfa_csd_Hoechst_tub_nhs_na_01	rcc10746_pfa_dna-tub-nhs_20230815_csd_01		3
20230815_rcc_P45_pfa_csd_Hoechst_tub_nhs_na_02	rcc10746_pfa_dna-tub-nhs_20230815_csd_02		3
20230829_rcc_P45_pfa_csd_Hoechst_tub_nhs_na_01	rcc10746_pfa_dna-tub-nhs_20230829_csd_01		3
20230829_rcc_P45_pfa_csd_Hoechst_tub_nhs_na_02	rcc10746_pfa_dna-tub-nhs_20230829_csd_02		3
20230829_rcc_P45_pfa_csd_Hoechst_tub_nhs_na_03	rcc10746_pfa_dna-tub-nhs_20230829_csd_03		3
20230829_rcc_P45_pfa_csd_Hoechst_tub_nhs_na_04	rcc10746_pfa_dna-tub-nhs_20230829_csd_04		3
20230829_rcc_P45_pfa_csd_Hoechst_tub_nhs_na_05	rcc10746_pfa_dna-tub-nhs_20230829_csd_05		3
20230829_rcc_P45_pfa_csd_Hoechst_tub_nhs_na_06	rcc10746_pfa_dna-tub-nhs_20230829_csd_06		3
20230829_rcc_P45_pfa_csd_Hoechst_tub_nhs_na_07	rcc10746_pfa_dna-tub-nhs_20230829_csd_07		3
20240216_BMCC_28_pfa_OD_Hoechst-centr-nhs-tub_series00	bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s00		4
20240216_BMCC_28_pfa_OD_Hoechst-centr-nhs-tub_series01	bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s01		4
20240216_BMCC_28_pfa_OD_Hoechst-centr-nhs-tub_series02	bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s02		4
20240216_BMCC_28_pfa_OD_Hoechst-centr-nhs-tub_series03	bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s03		4
20240216_BMCC_28_pfa_OD_Hoechst-centr-nhs-tub_series04	bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s04		4
20231208_bmcc21_pfa_centr-tub-hoechst_series00	bmcc21_pfa_cetn-tub-dna_20231208_cl_s00		3
20231208_bmcc21_pfa_centr-tub-hoechst_series01	bmcc21_pfa_cetn-tub-dna_20231208_cl_s01		3
20231208_bmcc21_pfa_centr-tub-hoechst_series02	bmcc21_pfa_cetn-tub-dna_20231208_cl_s02		3
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series00	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s00		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series01	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s01		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series02	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s02		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series03	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s03		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series04	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s04		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series05	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s05		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series06	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s06		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series07	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s07		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series08	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s08		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series09	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s09		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series10	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s10		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series11	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s11		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series12	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s12		4
20240425_bmcc21_pfa_hoechst-tub-centr-nhs_series13	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s13		4
20230719_rcc_6695_pfa_csd_hoechst_tub_nha_na_01	rcc6695_pfa_dna-tub-nhs-na_20230719_csd_01		4
20230817_rcc_6196_pfa_csd_hoechst_tub_nhs_na_01	rcc6196_pfa_dna-tub-nhs_20230817_csd_01		3
20230817_rcc_6196_pfa_csd_hoechst_tub_nhs_na_02	rcc6196_pfa_dna-tub-nhs_20230817_csd_02		3
20230817_rcc_6196_pfa_csd_hoechst_tub_nhs_na_03	rcc6196_pfa_dna-tub-nhs_20230817_csd_03		3
20230817_rcc_6196_pfa_csd_hoechst_tub_nhs_na_04	rcc6196_pfa_dna-tub-nhs_20230817_csd_04		3
20230616_RCC_3691_pfa_OD_Hoechst-tub-nhs_series00	rcc3691_pfa_dna-tub-nhs_20230616_od_s00		3
20230616_RCC_3691_pfa_OD_Hoechst-tub-nhs_series01	rcc3691_pfa_dna-tub-nhs_20230616_od_s01		3
20230616_RCC_3691_pfa_OD_Hoechst-tub-nhs_series02	rcc3691_pfa_dna-tub-nhs_20230616_od_s02		3
20240209_RCC_3691_pfa_OD_Hoechst-centr-nhs-tub_series00	rcc3691_pfa_dna-cetn-nhs-tub_20240209_od_s00		4
20240209_RCC_3691_pfa_OD_Hoechst-centr-nhs-tub_series01	rcc3691_pfa_dna-cetn-nhs-tub_20240209_od_s01		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_001	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_001		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_002	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_002		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_003	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_003		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_004	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_004		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_005	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_005		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_006	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_006		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_007	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_007		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_008	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_008		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_009	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_009		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_010	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_010		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_011	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_011		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_012	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_012		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_013	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_013		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_014	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_014		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_015	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_015		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_016	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_016	double check	4
20230621_Tokyo_chem_NHS_tub_centr_DNA_017	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_017		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_018	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_018		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_019	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_019		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_020	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_020		4
20230621_Tokyo_chem_NHS_tub_centr_DNA_021	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_021	double check (Jonas)	4
20230625_Tokyo_NHS_tub_centr_DNA_Experiment-356-Airyscan_Processing-04	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_04		4
20230625_Tokyo_NHS_tub_centr_DNA_Experiment-357-Airyscan_Processing-05	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_05		4
20230625_Tokyo_NHS_tub_centr_DNA_Experiment-358-Airyscan_Processing-06	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_06		4
20230625_Tokyo_NHS_tub_centr_DNA_Experiment-359-Airyscan_Processing-03	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_03		4
20230625_Tokyo_NHS_tub_centr_DNA_Experiment-360-Airyscan_Processing-02	tokyo_pfa_nhs-tub-cetn_20230625_fm_02		3
20230625_Tokyo_NHS_tub_centr_DNA_Experiment-361-Airyscan_Processing-07	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_07		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0000_Seq0000	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0000_seq0000		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0001_Seq0001	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0001_seq0001		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0002_Seq0002	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0002_seq0002		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0002_Seq0002_2	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0002_seq0002_2	double check	4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0003_Seq0003	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0003_seq0003		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0003_Seq0003_2	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0003_seq0003_2		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0004_Seq0004	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0004_seq0004		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0005_Seq0005	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0005_seq0005		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0006_Seq0006	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0006_seq0006		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0007_Seq0007	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0007_seq0007		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0008_Seq0008	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0008_seq0008		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0009_Seq0009	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0009_seq0009		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0010_Seq0010	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0010_seq0010		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0011_Seq0011	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0011_seq0011		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0012_Seq0012	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0012_seq0012		4
20230629_Tokyo_chem-0.025GA_actin_bodipy_tubulin_DNA_Point0013_Seq0013	tokyo_pfa_act-tub-bod-dna_20230629_fm_point0013_seq0013		4
20230629_Tokyo_chem-0.025GA_npc_bodipy_tubulin_DNA_Point0000_Seq0000	tokyo_pfa_npc-bod-tub-dna_20230629_fm_point0000_seq0000		4
20230629_Tokyo_chem-0.025GA_npc_bodipy_tubulin_DNA_Point0001_Seq0001	tokyo_pfa_npc-bod-tub-dna_20230629_fm_point0001_seq0001		4
20230704_Tokyo_PCNA_bodipy_all-tub_DNA_001	tokyo_pfa_pcna-tub-bod-dna_20230704_fm_001		4
20230704_Tokyo_PCNA_bodipy_all-tub_DNA_002	tokyo_pfa_pcna-tub-bod-dna_20230704_fm_002		4
20230704_Tokyo_PCNA_bodipy_all-tub_DNA_003	tokyo_pfa_bod-tub-dna_20230704_fm_003		3
20230704_Tokyo_PCNA_bodipy_all-tub_DNA_004	tokyo_pfa_bod-tub-dna_20230704_fm_004		3
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_001	tokyo_pfa_bod-tub-dna_20230705_fm_001		3
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_002	tokyo_pfa_bod-tub-dna_20230705_fm_002		3
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_003	tokyo_pfa_bod-tub-dna_20230705_fm_003		3
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_004	tokyo_pfa_bod-tub-dna_20230705_fm_004		3
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_005	tokyo_pfa_bod-tub-dna_20230705_fm_005		3
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_006	tokyo_pfa_bod-tub-dna_20230705_fm_006		3
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_007	tokyo_pfa_bod-tub-dna_20230705_fm_007		3
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_008	tokyo_pfa_bod-tub-dna_20230705_fm_008		3
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_009	tokyo_pfa_bod-tub-dna_20230705_fm_009		3
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_010	tokyo_pfa_bod-tub-dna_20230705_fm_010		3
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_011	tokyo_pfa_bod-tub-dna_20230705_fm_011		3
20230710_Tokyo_chem_NHS-centr-tub-DNA_Point0000_Seq0000	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0000_seq0000		4
20230710_Tokyo_chem_NHS-centr-tub-DNA_Point0000_Seq0000_2	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_seq0000_2		4
20230710_Tokyo_chem_NHS-centr-tub-DNA_Point0001_Seq0001	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0001_seq0001		4
20230710_Tokyo_chem_NHS-centr-tub-DNA_Point0001_Seq0001_2	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_seq0001_2		4
20230710_Tokyo_chem_NHS-centr-tub-DNA_Point0002_Seq0002	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0002_seq0002		4
20230711_Tokyo_001_series00	tokyo_pfa_nhs-tub-cetn-dna_20230711_fm_001_s00		4
20230711_Tokyo_001_series01	tokyo_pfa_nhs-tub-cetn-dna_20230711_fm_001_s01	x	3
20230711_Tokyo_002_series00	tokyo_pfa_nhs-tub-cetn-dna_20230711_fm_002_s00		4
20230711_Tokyo_002_series01	tokyo_pfa_nhs-tub-cetn-dna_20230711_fm_002_s01	x	3
20230711_Tokyo_003_series00	tokyo_pfa_nhs-tub-cetn-dna_20230711_fm_003_s00		4
20230711_Tokyo_003_series01	tokyo_pfa_nhs-tub-cetn-dna_20230711_fm_003_s01	x	3
20230717_tokyo_NHS_tub_cetn_DNA_004	tokyo_pfa_nhs-tub-cetn-dna_20230717_fm_004		4
20230717_tokyo_NHS_tub_cetn_DNA_005	tokyo_pfa_nhs-tub-cetn-dna_20230717_fm_005		4
20230717_tokyo_NHS_tub_cetn_DNA_006	tokyo_pfa_nhs-tub-cetn-dna_20230717_fm_006		4
20230717_tokyo_NHS_tub_cetn_DNA_007	tokyo_pfa_nhs-tub-cetn_20230717_fm_007		3
20230717_tokyo_NHS_tub_cetn_DNA_008	tokyo_pfa_nhs-tub-cetn-dna_20230717_fm_008		4
20230717_tokyo_NHS_tub_cetn_DNA_009	tokyo_pfa_nhs-tub-cetn-dna_20230717_fm_009		4
20230717_tokyo_NHS_tub_cetn_DNA_017	tokyo_pfa_nhs-cetn-dna_20230717_fm_017		3
20230717_tokyo_flabellula_plungefrozen_NHS_tub_actin_DNA_001	tokyo_pl_nhs-tub-act-dna_20230717_fm_001		4
20230717_tokyo_flabellula_plungefrozen_NHS_tub_actin_DNA_002	tokyo_pl_nhs-tub-act-dna_20230717_fm_002		4
20230717_tokyo_flabellula_plungefrozen_NHS_tub_actin_DNA_003	tokyo_pl_nhs-tub-act-dna_20230717_fm_003		4
20230717_tokyo_flabellula_plungefrozen_NHS_tub_actin_DNA_004	tokyo_pl_nhs-tub-act-dna_20230717_fm_004		4
20230717_tokyo_flabellula_plungefrozen_NHS_tub_actin_DNA_005	tokyo_pl_nhs-tub-act-dna_20230717_fm_005		4
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-05		x	1
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-06	tokyo_pfa_cetn_20230824_fm_06		1
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-07	tokyo_pfa_cetn-nhs_20230824_fm_07		2
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-08	tokyo_pfa_tub-bod-dna_20230824_fm_08		3
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-09	tokyo_pfa_tub_20230824_fm_09		1
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-10	tokyo_pfa_tub-nhs_20230824_fm_10		2
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-11	tokyo_pfa_tub-nhs-dna_20230824_fm_11		3
20230905_Tokyo_HD_cent_tub_nhs_001	tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_001		4
20230905_Tokyo_HD_cent_tub_nhs_003	tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_003		4
20230905_Tokyo_HD_cent_tub_nhs_004	tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_004		4
20230905_Tokyo_HD_cent_tub_nhs_005	tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_005		4
20230905_Tokyo_HD_cent_tub_nhs_005-1	tokyo_pfa_cetn_20230905_fm_005-1		1
20230905_Tokyo_HD_cent_tub_nhs_006	tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_006		4
20230905_Tokyo_HD_cent_tub_nhs_007	tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_007		4
20230905_Tokyo_HD_cent_tub_nhs_008	tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_008		4
20230905_Tokyo_NHS-tub-DNA_001	tokyo_pfa_nhs-tub-dna_20230905_fm_001		3
20230905_Tokyo_NHS-tub-DNA_001_2	tokyo_pfa_nhs-tub-dna_20230905_fm_001_2		3
20230905_Tokyo_NHS-tub-DNA_002	tokyo_pfa_nhs-tub-dna_20230905_fm_002		3
20230905_Tokyo_NHS-tub-DNA_002_2	tokyo_pfa_nhs-tub-dna_20230905_fm_002_2		3
20230905_Tokyo_NHS-tub-DNA_003	tokyo_pfa_nhs-tub-dna_20230905_fm_003		3
20230905_Tokyo_NHS-tub-DNA_004	tokyo_pfa_nhs-tub-dna_20230905_fm_004		3
20230905_Tokyo_NHS-tub-DNA_005	tokyo_pfa_nhs-tub-dna_20230905_fm_005		3
20230913_Tokyo_HD_NPC_tub_NHS_60x_012	tokyo_pfa_nhs-tub-npc-dna_20230913_fm_012	double check	4
20230913_Tokyo_HD_NPC_tub_NHS_60x_013	tokyo_pfa_nhs-tub-npc-dna_20230913_fm_013	double check	4
20230913_Tokyo_HD_NPC_tub_NHS_60x_014	tokyo_pfa_nhs-tub-npc-dna_20230913_fm_014	double check	4
20230913_Tokyo_HD_NPC_tub_NHS_60x_015	tokyo_pfa_nhs-tub-npc-dna_20230913_fm_015	double check	4
