Files	Views	Series
culture_collection_zips/rcc10431_pfa_nhs-tub-cetn-dna_20231120_fm_10.ome.zarr.zip	rcc10431_pfa_nhs-tub-cetn-dna_20231120_fm_10	0
culture_collection_zips/rcc10719_pfa_dna-tuba1monoe-tub-nhs_20230830_hs_01.ome.zarr.zip	rcc10719_pfa_dna-tuba1monoe-tub-nhs_20230830_hs_01	0
culture_collection_zips/bmcc348_pfa_dna-cetn-nhs-tub_20240208_od.ome.zarr.zip	bmcc348_pfa_dna-cetn-nhs-tub_20240208_od_s00,bmcc348_pfa_dna-cetn-nhs-tub_20240208_od_s01	0,1
culture_collection_zips/rcc6675_pl_tub_20250318_hs_03.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_03	0
culture_collection_zips/bmcc868_pfa_nhs_20240222_hs_01.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_01	0
culture_collection_zips/rcc6196_pfa_dna-tub-nhs_20230817_csd_01.ome.zarr.zip	rcc6196_pfa_dna-tub-nhs_20230817_csd_01	0
culture_collection_zips/rcc6323_pfa_tub-cetn-dna-nhs_20240215_cl_04.ome.zarr.zip	rcc6323_pfa_tub-cetn-dna-nhs_20240215_cl_04_s00,rcc6323_pfa_tub-cetn-dna-nhs_20240215_cl_04_s00_deconv	0,1
culture_collection_zips/rcc1521_pfa_dna-tub-nhs_20230829_csd_03.ome.zarr.zip	rcc1521_pfa_dna-tub-nhs_20230829_csd_03	0
culture_collection_zips/rcc6675_pl_tub_20250318_hs_24.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_24	0
culture_collection_zips/erariseta_pfa_nhs-dna_20230831_fm_12.ome.zarr.zip	erariseta_pfa_nhs-dna_20230831_fm_12	0
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_19.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_19	0
culture_collection_zips/rcc10642_pfa_bod_20240912_hs_04.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_04	0
culture_collection_zips/rcc10746_pfa_dna-tub-nhs_20230829_csd_02.ome.zarr.zip	rcc10746_pfa_dna-tub-nhs_20230829_csd_02	0
culture_collection_zips/tokyo_pfa_act-tub-bod-dna_20230629_fm_03.ome.zarr.zip	tokyo_pfa_act-tub-bod-dna_20230629_fm_03	0
culture_collection_zips/bmcc33_pfa_dna_20240212_hs_01.ome.zarr.zip	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_01	0
culture_collection_zips/rcc10642_pfa_dna_20240912_hs_10.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_10	0
culture_collection_zips/rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_07.ome.zarr.zip	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_07	0
culture_collection_zips/rcc6443_pfa_nhs-tub-dna_20230423_od.ome.zarr.zip	rcc6443_pfa_nhs-tub-dna_20230423_od	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_09.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_09	0
culture_collection_zips/rcc10445_pfa_nhs-tub-dna_20230423_od.ome.zarr.zip	rcc10445_pfa_nhs-tub-dna_20230423_od_s00,rcc10445_pfa_nhs-tub-dna_20230423_od_s01,rcc10445_pfa_nhs-tub-dna_20230423_od_s02,rcc10445_pfa_nhs-tub-dna_20230423_od_s03,rcc10445_pfa_nhs-tub-dna_20230423_od_s04	0,1,2,3,4
culture_collection_zips/bmcc4_pfa_nhs_20240214_hs_12.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_12	0
culture_collection_zips/rcc10360_pfa_nhs-tub-dna_20230423_od.ome.zarr.zip	rcc10360_pfa_nhs-tub-dna_20230423_od_s00,rcc10360_pfa_nhs-tub-dna_20230423_od_s01,rcc10360_pfa_nhs-tub-dna_20230423_od_s02	0,1,2
culture_collection_zips/rcc10746_pfa_dna-tub-nhs_20230829_csd_01.ome.zarr.zip	rcc10746_pfa_dna-tub-nhs_20230829_csd_01	0
culture_collection_zips/rcc7050_pfa_cetn-tub-dna_20252103_cl_04.ome.zarr.zip	rcc7050_pfa_cetn-tub-dna_20252103_cl_04	0
culture_collection_zips/bmcc16_pfa_cetn_20240213_hs_07.ome.zarr.zip	bmcc16_pfa_cetn-nhs-tub_20240213_hs_07	0
culture_collection_zips/rcc1532_pfa_dna-tub-nhs_20230829_csd_02.ome.zarr.zip	rcc1532_pfa_dna-tub-nhs_20230829_csd_02	0
culture_collection_zips/rcc10431_pfa_dna-npc-tub-nhs_20231120_fm_12.ome.zarr.zip	rcc10431_pfa_dna-npc-tub-nhs_20231120_fm_12	0
culture_collection_zips/rcc6343_pfa_glypep1_20240829_hs_03.ome.zarr.zip	rcc6343_pfa_glypep1-tub_20240829_hs_03	0
culture_collection_zips/rcc6675_pl_tub_20250318_hs_14.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_14	0
culture_collection_zips/rccpretk1_pfa_cetn-nhs-dna-tub_20252103_cl_01.ome.zarr.zip	rccpretk1_pfa_cetn-nhs-dna-tub_20252103_cl_01	0
culture_collection_zips/rcc6327_pfa_azo49_20240829_hs_03.ome.zarr.zip	rcc6327_pfa_azo49-tub_20240829_hs_03	0
culture_collection_zips/rcc10426_pfa_cetn-tub-dna_20231121_cl.ome.zarr.zip	rcc10426_pfa_cetn-tub-dna_20231121_cl_s00,rcc10426_pfa_cetn-tub-dna_20231121_cl_s01,rcc10426_pfa_cetn-tub-dna_20231121_cl_s02	0,1,2
culture_collection_zips/bmcc67_pfa_nhs-cetn-tub-dna_20240205_fm_04.ome.zarr.zip	bmcc67_pfa_nhs-cetn-tub-dna_20240205_fm_04	0
culture_collection_zips/rcc10709_pfa_dna-tub-nhs_20230829_csd_01.ome.zarr.zip	rcc10709_pfa_dna-tub-nhs_20230829_csd_01	0
culture_collection_zips/rcc6675_pl_tub_20250318_hs_02.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_02	0
culture_collection_zips/erariseta_pfa_tub-npc-dna_20230913_fm_01.ome.zarr.zip	erariseta_pfa_tub-npc-dna_20230913_fm_01	0
culture_collection_zips/bmcc33_pfa_nhs_20240212_hs_02.ome.zarr.zip	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_02	0
culture_collection_zips/bmcc868_pfa_dna_20240222_hs_02.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_02	0
culture_collection_zips/bmcc745_hpf_nhs-cetn-tub-dna_20240220_fm_01.ome.zarr.zip	bmcc745_hpf_nhs-cetn-tub-dna_20240220_fm_01	0
culture_collection_zips/rccja1_pfa_dna-tub-nhs_20230829_csd_01.ome.zarr.zip	rccja1_pfa_dna-tub-nhs_20230829_csd_01	0
culture_collection_zips/rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_00.ome.zarr.zip	rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_00	0
culture_collection_zips/rcc6343_pfa_glypep1_20240829_hs_01.ome.zarr.zip	rcc6343_pfa_glypep1-tub_20240829_hs_01	0
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_16.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_16	0
culture_collection_zips/rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_08.ome.zarr.zip	rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_08	0
culture_collection_zips/rcc5488rcc5532_pfa_nhs-tub-dna_20230424_fm_03.ome.zarr.zip	rcc5488rcc5532_pfa_nhs-tub-dna_20230424_fm_03	0
culture_collection_zips/rcc10642_pfa_nhs_20240912_hs_10.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_10	0
culture_collection_zips/rcc1532_pfa_dna-tub-nhs_20230829_csd_01.ome.zarr.zip	rcc1532_pfa_dna-tub-nhs_20230829_csd_01	0
culture_collection_zips/bmcc85_hpf_nhs-cetn-tub-dna_20240229_fm_09.ome.zarr.zip	bmcc85_hpf_nhs-cetn-tub-dna_20240229_fm_09	0
culture_collection_zips/bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_03.ome.zarr.zip	bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_03	0
culture_collection_zips/bmcc16_pfa_cetn_20240213_hs_06.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_06	0
culture_collection_zips/rcc6675_pfa_nhs_20250314_hs_04.ome.zarr.zip	rcc6675_pfa_cetn-dna-nhs-tub_20250314_hs_04	0
culture_collection_zips/rcc10719_pfa_polye-tub-nhs_20230905_hs_02.ome.zarr.zip	rcc10719_pfa_polye-tub-nhs_20230905_hs_02	0
culture_collection_zips/rcc10862_pfa_nhs-tub-dna_20230523_od.ome.zarr.zip	rcc10862_pfa_nhs-tub-dna_20230523_od_s00,rcc10862_pfa_nhs-tub-dna_20230523_od_s01	0,1
culture_collection_zips/rcc2550_pfa_cetn-tub-dna_20231018_cl.ome.zarr.zip	rcc2550_pfa_cetn-tub-dna_20231018_cl_s00,rcc2550_pfa_cetn-tub-dna_20231018_cl_s01,rcc2550_pfa_cetn-tub-dna_20231018_cl_s02,rcc2550_pfa_cetn-tub-dna_20231018_cl_s03	0,1,2,3
culture_collection_zips/rccp22-81_pfa_dna-nhs-tub_20230616_cl.ome.zarr.zip	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s00,rccp22-81_pfa_dna-nhs-tub_20230616_cl_s00_deconv,rccp22-81_pfa_dna-nhs-tub_20230616_cl_s01_deconv,rccp22-81_pfa_dna-nhs-tub_20230616_cl_s02_deconv,rccp22-81_pfa_dna-nhs-tub_20230616_cl_s03_deconv,rccp22-81_pfa_dna-nhs-tub_20230616_cl_s05_deconv,rccp22-81_pfa_dna-nhs-tub_20230616_cl_s06_deconv,rccp22-81_pfa_dna-nhs-tub_20230616_cl_s07_deconv,rccp22-81_pfa_dna-nhs-tub_20230616_cl_s08_deconv	0,1,3,5,7,11,13,15,17
culture_collection_zips/rcc417_pfa_dna-cetn-nhs-tub_20240209_od.ome.zarr.zip	rcc417_pfa_dna-cetn-nhs-tub_20240209_od_s00,rcc417_pfa_dna-cetn-nhs-tub_20240209_od_s01,rcc417_pfa_dna-cetn-nhs-tub_20240209_od_s02	0,1,2
culture_collection_zips/rcc10647rcc10636_pfa_dna-tub-nhs-bf_20230720_csd_02.ome.zarr.zip	rcc10647rcc10636_pfa_dna-tub-nhs-bf_20230720_csd_02	0
culture_collection_zips/rcc6675_pfa_cetn_20250314_hs_04.ome.zarr.zip	rcc6675_pfa_cetn-dna-nhs-tub_20250314_hs_04	0
culture_collection_zips/bmcc8_pfa_cetn_20240214_hs_08.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_08	0
culture_collection_zips/bmcc4_pfa_dna_20240214_hs_01.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_01	0
culture_collection_zips/rcc6695_pfa_dna-tub-nhs-na_20230719_csd_01.ome.zarr.zip	rcc6695_pfa_dna-tub-nhs-na_20230719_csd_01	0
culture_collection_zips/rccp22-60_pfa_cetn-nhs-dna-tub_20252103_cl_02.ome.zarr.zip	rccp22-60_pfa_cetn-nhs-dna-tub_20252103_cl_02	0
culture_collection_zips/rccp2-b1_pfa_dna-cetn-tub_20230908_od.ome.zarr.zip	rccp2-b1_pfa_dna-cetn-tub_20230908_od_s00,rccp2-b1_pfa_dna-cetn-tub_20230908_od_s01,rccp2-b1_pfa_dna-cetn-tub_20230908_od_s02,rccp2-b1_pfa_dna-cetn-tub_20230908_od_s03,rccp2-b1_pfa_dna-cetn-tub_20230908_od_s04,rccp2-b1_pfa_dna-cetn-tub_20230908_od_s05,rccp2-b1_pfa_dna-cetn-tub_20230908_od_s06,rccp2-b1_pfa_dna-cetn-tub_20230908_od_s07,rccp2-b1_pfa_dna-cetn-tub_20230908_od_s08	0,1,2,3,4,5,6,7,8
culture_collection_zips/bmcc4_pfa_tub_20240214_hs_02.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_02	0
culture_collection_zips/bmcc178_pfa_nhs-cetn-tub-dna_20240205_fm_04.ome.zarr.zip	bmcc178_pfa_nhs-cetn-tub-dna_20240205_fm_04	0
culture_collection_zips/rcc7050_pfa_nhs-tub-dna_20230616_od.ome.zarr.zip	rcc7050_pfa_nhs-tub-dna_20230616_od_s00,rcc7050_pfa_nhs-tub-dna_20230616_od_s01,rcc7050_pfa_nhs-tub-dna_20230616_od_s02	0,1,2
culture_collection_zips/rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_07.ome.zarr.zip	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_07	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_19.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_19	0
culture_collection_zips/rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_02.ome.zarr.zip	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_02	0
culture_collection_zips/tokyo_pfa_pcna-tub-bod-dna_20230704_fm_01.ome.zarr.zip	tokyo_pfa_pcna-tub-bod-dna_20230704_fm_01	0
culture_collection_zips/bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_10.ome.zarr.zip	bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_10	0
culture_collection_zips/rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_08.ome.zarr.zip	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_08	0
culture_collection_zips/rcc6323_pfa_tub-cetn-dna-nhs_20240215_cl_01.ome.zarr.zip	rcc6323_pfa_tub-cetn-dna-nhs_20240215_cl_01_s00_deconv	1
culture_collection_zips/rcc10636_pfa_dna-cetn-tub-nhs_20240401_fm_13.ome.zarr.zip	rcc10636_pfa_dna-cetn-tub-nhs_20240401_fm_13	0
culture_collection_zips/rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_04.ome.zarr.zip	rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_04	0
culture_collection_zips/tokyo_pfa_nhs-dna_20230831_fm_09.ome.zarr.zip	tokyo_pfa_nhs-dna_20230831_fm_09	0
culture_collection_zips/rcc10662_pfa_nhs-tub-cetn-dna_20231121_fm_14.ome.zarr.zip	rcc10662_pfa_nhs-tub-cetn-dna_20231121_fm_14	0
culture_collection_zips/rcc10642_pfa_nhs_20240912_hs_04.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_04	0
culture_collection_zips/rcc10719_pfa_tap952-tub-nhs_20230901_hs_04.ome.zarr.zip	rcc10719_pfa_tap952-tub-nhs_20230901_hs_04	0
culture_collection_zips/rcc2539_pfa_dna-cetn-tub-nhs_20240401_fm_32.ome.zarr.zip	rcc2539_pfa_dna-cetn-tub-nhs_20240401_fm_32	0
culture_collection_zips/bmcc868_pfa_tub_20240212_hs_01.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_01	0
culture_collection_zips/rcc6343_pfa_dna-tub-nhs_20230731_csd_02.ome.zarr.zip	rcc6343_pfa_dna-tub-nhs_20230731_csd_02	0
culture_collection_zips/rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_05.ome.zarr.zip	rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_05	0
culture_collection_zips/rcc10802_pfa_cetn-tub-dna_20231025_cl.ome.zarr.zip	rcc10802_pfa_cetn-tub-dna_20231025_cl_s00,rcc10802_pfa_cetn-tub-dna_20231025_cl_s01,rcc10802_pfa_cetn-tub-dna_20231025_cl_s02	0,1,2
culture_collection_zips/rcc2491_pfa_dna-tub-nhs_20230707_od.ome.zarr.zip	rcc2491_pfa_dna-tub-nhs_20230707_od_s00,rcc2491_pfa_dna-tub-nhs_20230707_od_s01,rcc2491_pfa_dna-tub-nhs_20230707_od_s02	0,1,2
culture_collection_zips/tokyo_pfa_act-tub-bod-dna_20230629_fm_02.ome.zarr.zip	tokyo_pfa_act-tub-bod-dna_20230629_fm_02	0
culture_collection_zips/bmcc178_pfa_nhs-cetn-tub-dna_20240205_fm_01.ome.zarr.zip	bmcc178_pfa_nhs-cetn-tub-dna_20240205_fm_01	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_03.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_03	0
culture_collection_zips/tokyo_pfa_nhs-dna_20230831_fm_10.ome.zarr.zip	tokyo_pfa_nhs-dna_20230831_fm_10	0
culture_collection_zips/rcc3384_pfa_dna-cetn-tub-nhs_20240401_fm_24.ome.zarr.zip	rcc3384_pfa_dna-cetn-tub-nhs_20240401_fm_24	0
culture_collection_zips/bmcc16_pfa_dna_20240213_hs_02.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_02	0
culture_collection_zips/rcc2962_pfa_cetn-tub-dna_20240604_cl.ome.zarr.zip	rcc2962_pfa_cetn-tub-dna_20240604_cl_s00,rcc2962_pfa_cetn-tub-dna_20240604_cl_s01,rcc2962_pfa_cetn-tub-dna_20240604_cl_s02,rcc2962_pfa_cetn-tub-dna_20240604_cl_s03	0,1,2,3
culture_collection_zips/bmcc868_pfa_nhs_20240213_hs_04.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_04	0
culture_collection_zips/rcc10431_pfa_dna-cetn-tub-nhs_20240401_fm_25.ome.zarr.zip	rcc10431_pfa_dna-cetn-tub-nhs_20240401_fm_25	0
culture_collection_zips/rccif-kge-ic_pfa_nhs-tub-dna_20230712_fm_01.ome.zarr.zip	rccif-kge-ic_pfa_nhs-tub-dna_20230712_fm_01	0
culture_collection_zips/rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_04.ome.zarr.zip	rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_04	0
culture_collection_zips/bmcc868_pfa_dna_20240213_hs_02.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_02	0
culture_collection_zips/rccarc3673_pfa_cetn-tub-dna_20252103_cl_01.ome.zarr.zip	rccarc3673_pfa_cetn-tub-dna_20252103_cl_01	0
culture_collection_zips/rccja1_pfa_dna-tub-nhs_20230816_csd_01.ome.zarr.zip	rccja1_pfa_dna-tub-nhs_20230816_csd_01	0
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_23.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_23	0
culture_collection_zips/rcck1260_pfa_dna-tub-cetn_20230427_cl_02.ome.zarr.zip	rcck1260_pfa_dna-tub-cetn_20230427_cl_02	0
culture_collection_zips/erariseta_pfa_h3-tub-npc-nhs_20230912_fm_01.ome.zarr.zip	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_01	0
culture_collection_zips/bmcc33_pfa_tub_20240212_hs_04.ome.zarr.zip	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_04	0
culture_collection_zips/rcc10636_pfa_dna-cetn-tub-nhs_20240401_fm_11.ome.zarr.zip	rcc10636_pfa_dna-cetn-tub-nhs_20240401_fm_11	0
culture_collection_zips/rcc10933_pfa_dna-tub-nhs_20230531_od.ome.zarr.zip	rcc10933_pfa_dna-tub-nhs_20230531_od_s00,rcc10933_pfa_dna-tub-nhs_20230531_od_s01,rcc10933_pfa_dna-tub-nhs_20230531_od_s02,rcc10933_pfa_dna-tub-nhs_20230531_od_s03,rcc10933_pfa_dna-tub-nhs_20230531_od_s04,rcc10933_pfa_dna-tub-nhs_20230531_od_s05,rcc10933_pfa_dna-tub-nhs_20230531_od_s06,rcc10933_pfa_dna-tub-nhs_20230531_od_s07,rcc10933_pfa_dna-tub-nhs_20230531_od_s08	0,1,2,3,4,5,6,7,8
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_08.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_08	0
culture_collection_zips/rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_11.ome.zarr.zip	rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_11	0
culture_collection_zips/tokyo_pfa_act-tub-bod-dna_20230629_fm_07.ome.zarr.zip	tokyo_pfa_act-tub-bod-dna_20230629_fm_07	0
culture_collection_zips/rcc3777_pfa_dna-tub-nhs_20230531_od.ome.zarr.zip	rcc3777_pfa_dna-tub-nhs_20230531_od_s00,rcc3777_pfa_dna-tub-nhs_20230531_od_s01,rcc3777_pfa_dna-tub-nhs_20230531_od_s02,rcc3777_pfa_dna-tub-nhs_20230531_od_s03	0,1,2,3
culture_collection_zips/bmcc8_pfa_tub_20240214_hs_07.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_07	0
culture_collection_zips/tokyo_pfa_act-tub-bod-dna_20230629_fm_12.ome.zarr.zip	tokyo_pfa_act-tub-bod-dna_20230629_fm_12	0
culture_collection_zips/rcc6716_pfa_nhs-tub-dna_20230423_od.ome.zarr.zip	rcc6716_pfa_nhs-tub-dna_20230423_od_s00,rcc6716_pfa_nhs-tub-dna_20230423_od_s01	0,1
culture_collection_zips/rcc10922_pfa_dna-tub-nhs_20230423_od.ome.zarr.zip	rcc10922_pfa_dna-tub-nhs_20230423_od_s00,rcc10922_pfa_dna-tub-nhs_20230423_od_s01,rcc10922_pfa_dna-tub-nhs_20230423_od_s02,rcc10922_pfa_dna-tub-nhs_20230423_od_s03	0,1,2,3
culture_collection_zips/rcc10375_pfa_cetn-tub-dna_20240604_cl.ome.zarr.zip	rcc10375_pfa_cetn-tub-dna_20240604_cl_s00,rcc10375_pfa_cetn-tub-dna_20240604_cl_s01,rcc10375_pfa_cetn-tub-dna_20240604_cl_s02	0,1,2
culture_collection_zips/rcc3511_pfa_dna-cetn-tub-nhs_20240401_fm_19.ome.zarr.zip	rcc3511_pfa_dna-cetn-tub-nhs_20240401_fm_19	0
culture_collection_zips/rcc6327_pfa_tub_20240829_hs_07.ome.zarr.zip	rcc6327_pfa_azo49-tub_20240829_hs_07	0
culture_collection_zips/rcc6123_pfa_cetn-tub-dna_20252103_cl_02.ome.zarr.zip	rcc6123_pfa_cetn-tub-dna_20252103_cl_02	0
culture_collection_zips/rcc10662_pfa_nhs-cetn-tub-dna_20240212_fm_04.ome.zarr.zip	rcc10662_pfa_nhs-cetn-tub-dna_20240212_fm_04	0
culture_collection_zips/bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_04.ome.zarr.zip	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_04	0
culture_collection_zips/bmcc8_pfa_nhs_20240214_hs_11.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_11	0
culture_collection_zips/rcc10887_pfa_dna-cetn-tub-nhs_20240401_fm_02.ome.zarr.zip	rcc10887_pfa_dna-cetn-tub-nhs_20240401_fm_02	0
culture_collection_zips/rcc7000_pfa_dna-tub-cetn_20230522_cl_03.ome.zarr.zip	rcc7000_pfa_dna-tub-cetn_20230522_cl_03	0
culture_collection_zips/rcc10708_pfa_cetn-tub-dna_20231018_cl.ome.zarr.zip	rcc10708_pfa_cetn-tub-dna_20231018_cl_s00,rcc10708_pfa_cetn-tub-dna_20231018_cl_s01,rcc10708_pfa_cetn-tub-dna_20231018_cl_s02,rcc10708_pfa_cetn-tub-dna_20231018_cl_s03,rcc10708_pfa_cetn-tub-dna_20231018_cl_s04	0,1,2,3,4
culture_collection_zips/rccp2-b1_pfa_dna-cetn-nhs-tub_20240209_od.ome.zarr.zip	rccp2-b1_pfa_dna-cetn-nhs-tub_20240209_od_s00,rccp2-b1_pfa_dna-cetn-nhs-tub_20240209_od_s01,rccp2-b1_pfa_dna-cetn-nhs-tub_20240209_od_s02	0,1,2
culture_collection_zips/rcc6675_pl_tub_20250318_hs_17.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_17	0
culture_collection_zips/rcc10642_pfa_tub_20240912_hs_15.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_15	0
culture_collection_zips/rcc10933_pfa_nhs-tub-dna_20230523_od.ome.zarr.zip	rcc10933_pfa_nhs-tub-dna_20230523_od_s00,rcc10933_pfa_nhs-tub-dna_20230523_od_s01,rcc10933_pfa_nhs-tub-dna_20230523_od_s02	0,1,2
culture_collection_zips/bmcc4_pfa_tub_20240214_hs_11.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_11	0
culture_collection_zips/rcc1540_pfa_dna-tub-nhs_20230802_od.ome.zarr.zip	rcc1540_pfa_dna-tub-nhs_20230802_od_s00,rcc1540_pfa_dna-tub-nhs_20230802_od_s01,rcc1540_pfa_dna-tub-nhs_20230802_od_s02	0,1,2
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_13.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_13	0
culture_collection_zips/bmcc147_pfa_dna-tub-cetn_20231201_cl.ome.zarr.zip	bmcc147_pfa_dna-tub-cetn_20231201_cl_s00,bmcc147_pfa_dna-tub-cetn_20231201_cl_s00_deconv,bmcc147_pfa_dna-tub-cetn_20231201_cl_s01_deconv,bmcc147_pfa_dna-tub-cetn_20231201_cl_s02,bmcc147_pfa_dna-tub-cetn_20231201_cl_s02_deconv,bmcc147_pfa_dna-tub-cetn_20231201_cl_s03_deconv,bmcc147_pfa_dna-tub-cetn_20231201_cl_s04_deconv	0,1,3,4,5,7,9
culture_collection_zips/bmcc868_pfa_tub_20240222_hs_06.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_06	0
culture_collection_zips/bmcc4_pfa_nhs_20240214_hs_08.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_08	0
culture_collection_zips/bmcc16_pfa_nhs_20240213_hs_04.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_04	0
culture_collection_zips/rcc10722_pfa_dna-tub-nhs_20230616_od.ome.zarr.zip	rcc10722_pfa_dna-tub-nhs_20230616_od	0
culture_collection_zips/rcc10732_pfa_dna-nhs-tub_20240522_cl.ome.zarr.zip	rcc10732_pfa_dna-nhs-tub_20240522_cl_s00,rcc10732_pfa_dna-nhs-tub_20240522_cl_s01,rcc10732_pfa_dna-nhs-tub_20240522_cl_s02,rcc10732_pfa_dna-nhs-tub_20240522_cl_s03	0,1,2,3
culture_collection_zips/bmcc16_pfa_nhs_20240213_hs_01.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_01	0
culture_collection_zips/bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_04.ome.zarr.zip	bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_04	0
culture_collection_zips/rcc6444_pfa_tub-cetn-dna-nhs_20240214_cl.ome.zarr.zip	rcc6444_pfa_tub-cetn-dna-nhs_20240214_cl_s00,rcc6444_pfa_tub-cetn-dna-nhs_20240214_cl_s01,rcc6444_pfa_tub-cetn-dna-nhs_20240214_cl_s02,rcc6444_pfa_tub-cetn-dna-nhs_20240214_cl_s02_deconv,rcc6444_pfa_tub-cetn-dna-nhs_20240214_cl_s03,rcc6444_pfa_tub-cetn-dna-nhs_20240214_cl_s04	0,1,2,3,4,5
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_17.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_17	0
