old_name	size_t	size_c	size_z	size_y	size_x	xy_mismatch	physical_size_z	physical_size_y	physical_size_x	physical_unit	physical_xy_mismatch	has_lng_lvv_in_name
2024-02-05_bmcc178_fm_nhs_centrin_tubulin_hoechst-dapi_003	1	4	182	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
2024-02-05_bmcc178_fm_nhs_centrin_tubulin_hoechst-dapi_004	1	4	159	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20240401_p14-178_fm_DNA_Centr_tub_NHS_60x_011	1	4	147	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240401_p14-178_fm_DNA_Centr_tub_NHS_60x_012	1	4	126	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240401_p14-178_fm_DNA_Centr_tub_NHS_60x_013	1	4	118	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20230427_rcck1260_pfa_hoechst-tub-centr-1	1	3	73	1024	1024	False	0.498455	0.10278338432588335	0.10278338432588335	µm	False	False
20230427_rcck1260_pfa_hoechst-tub-centr-2	1	3	63	1024	1024	False	0.498455	0.10278338432588335	0.10278338432588335	µm	False	False
20230427_rcck1260_pfa_hoechst-tub-centr-3	1	1	176	1024	1024	False	0.498455	0.10278338432588335	0.10278338432588335	µm	False	False
20230427_rcck1260_pfa_hoechst-tub-centr-4	1	3	84	1024	1024	False	0.4984550602409638	0.10278338432588335	0.10278338432588335	µm	False	False
20230516_rcck1260_pfa_hoechst-nhs-tub_series00	1	3	161	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	False
20230516_rcck1260_pfa_hoechst-nhs-tub_series01	1	3	161	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	True
20230516_rcck1260_pfa_hoechst-nhs-tub_series02	1	3	53	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	False
20230516_rcck1260_pfa_hoechst-nhs-tub_series03	1	3	53	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	True
20230516_rcck1260_pfa_hoechst-nhs-tub_series04	1	3	56	1024	1024	False	0.27015509090909096	0.10278338220918867	0.10278338220918867	µm	False	False
20230516_rcck1260_pfa_hoechst-nhs-tub_series05	1	3	56	1024	1024	False	0.27015509090909096	0.10278338220918867	0.10278338220918867	µm	False	True
20230516_rcck1260_pfa_hoechst-nhs-tub_series06	1	3	43	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	False
20230516_rcck1260_pfa_hoechst-nhs-tub_series07	1	3	43	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	True
20230516_rcck1260_pfa_hoechst-nhs-tub_series08	1	3	55	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	False
20230516_rcck1260_pfa_hoechst-nhs-tub_series09	1	3	55	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	True
20230516_rcck1260_pfa_hoechst-nhs-tub_series10	1	3	1	1024	1024	False		0.10278338220918867	0.10278338220918867	µm	False	False
20230516_rcck1260_pfa_hoechst-nhs-tub_series11	1	3	1	1024	1024	False		0.10278338220918867	0.10278338220918867	µm	False	True
20230516_rcck1260_pfa_hoechst-nhs-tub_series12	1	3	54	1024	1024	False	0.27015490566037736	0.10278338220918867	0.10278338220918867	µm	False	False
20230516_rcck1260_pfa_hoechst-nhs-tub_series13	1	3	54	1024	1024	False	0.27015490566037736	0.10278338220918867	0.10278338220918867	µm	False	True
20230523_RCC_Vf21-31_pfa_OD_nhs-tub-Hoechst_series00	1	3	63	1024	1024	False	0.36100000000000004	0.07106029325513197	0.07106029325513197	µm	False	False
20230523_RCC_Vf21-31_pfa_OD_nhs-tub-Hoechst_series01	1	3	101	1024	1024	False	0.36100000000000004	0.07106029325513197	0.07106029325513197	µm	False	False
20230523_RCC_Vf21-99_pfa_OD_nhs-tub-Hoechst_series00	1	3	54	1024	1024	False	0.36100000000000004	0.07103284457478005	0.07103284457478005	µm	False	False
20230523_RCC_Vf21-99_pfa_OD_nhs-tub-Hoechst_series01	1	3	88	1024	1024	False	0.36100000000000004	0.07103284457478005	0.07103284457478005	µm	False	False
20230523_RCC_Vf21-99_pfa_OD_nhs-tub-Hoechst_series02	1	3	59	1024	1024	False	0.361	0.07103284457478005	0.07103284457478005	µm	False	False
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series00	1	3	3	512	512	False	0.5016	0.18957925636007827	0.18957925636007827	µm	False	False
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series01	1	3	116	1024	1024	False	0.5016	0.0946969696969697	0.0946969696969697	µm	False	False
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series02	1	3	103	1024	1024	False	0.5016	0.0946969696969697	0.0946969696969697	µm	False	False
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series03	1	3	132	1024	1024	False	0.361	0.07102272727272727	0.07102272727272727	µm	False	False
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series04	1	3	114	1024	1024	False	0.36100000000000004	0.07102272727272727	0.07102272727272727	µm	False	False
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series00	1	3	112	1024	1024	False	0.5016	0.15782844574780058	0.15782844574780058	µm	False	False
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series01	1	3	128	1024	1024	False	0.399	0.11363646138807429	0.11363646138807429	µm	False	False
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series02	1	3	125	512	512	False	0.399	0.16249661448140898	0.16249661448140898	µm	False	False
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series03	1	3	224	1024	1024	False	0.5016	0.10146119257087	0.10146119257087	µm	False	False
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series04	1	3	141	1024	1024	False	0.5016	0.0946969696969697	0.0946969696969697	µm	False	False
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series05	1	3	127	1024	1024	False	0.361	0.0946969696969697	0.0946969696969697	µm	False	False
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series06	1	3	116	1024	1024	False	0.4218	0.07102272727272727	0.07102272727272727	µm	False	False
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series07	1	3	161	1024	1024	False	0.36100000000000004	0.1262624633431085	0.1262624633431085	µm	False	False
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series08	1	3	73	1024	1024	False	0.36100000000000004	0.04734848484848485	0.04734848484848485	µm	False	False
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series00	1	4	162	1024	1024	False	0.36100000000000004	0.1415083088954057	0.1415083088954057	µm	False	False
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series01	1	4	51	1024	1024	False	0.36100000000000004	0.056788778103616815	0.056788778103616815	µm	False	False
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series02	1	4	80	1024	1024	False	0.361	0.1417358748778104	0.1417358748778104	µm	False	False
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series03	1	4	70	1024	1024	False	0.36100000000000004	0.08118657869012708	0.08118657869012708	µm	False	False
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series04	1	4	97	1024	1024	False	0.36100000000000004	0.08118657869012708	0.08118657869012708	µm	False	False
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series05	1	4	79	1024	1024	False	0.36100000000000004	0.08118657869012708	0.08118657869012708	µm	False	False
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series06	1	4	107	1024	1024	False	0.36100000000000004	0.08118657869012708	0.08118657869012708	µm	False	False
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series07	1	4	71	1024	1024	False	0.36100000000000004	0.04734162267839687	0.04734162267839687	µm	False	False
20240401_vf21-96_fm_DNA_Centr_tub_NHS_60x_014	1	4	237	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240401_vf21-96_fm_DNA_Centr_tub_NHS_60x_015	1	4	553	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20230616_rccpretk1_pfa_tub-hoechst-nhs_series00	1	3	63	1176	1142	True	0.498455	0.10278340425531915	0.10278334794040317	µm	True	False
20230616_rccpretk1_pfa_tub-hoechst-nhs_series01	1	3	63	1176	1142	True	0.498455	0.10278340425531915	0.10278334794040317	µm	True	True
20230616_rccpretk1_pfa_tub-hoechst-nhs_series02	1	3	40	1176	1142	True	0.4984551282051282	0.10278340425531915	0.10278334794040317	µm	True	False
20230616_rccpretk1_pfa_tub-hoechst-nhs_series03	1	3	40	1176	1142	True	0.4984551282051282	0.10278340425531915	0.10278334794040317	µm	True	True
20230616_rccpretk1_pfa_tub-hoechst-nhs_series04	1	3	57	966	953	True	0.498455	0.10278337823834198	0.10278337184873951	µm	True	False
20230616_rccpretk1_pfa_tub-hoechst-nhs_series05	1	3	57	966	953	True	0.498455	0.10278337823834198	0.10278337184873951	µm	True	True
20230616_rccpretk1_pfa_tub-hoechst-nhs_series06	1	1	1	575	498	True		0.10278337979094077	0.10278338028169014	µm	True	False
20230616_rccpretk1_pfa_tub-hoechst-nhs_series07	1	1	1	575	498	True		0.10278337979094077	0.10278338028169014	µm	True	True
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_01	1	4	140	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_02	1	4	145	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_03	1	4	100	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_04	1	4	148	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_05	1	4	185	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_06	1	4	127	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_07	1	4	115	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_08	1	4	129	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_09	1	4	127	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_10	1	4	144	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_11	1	4	124	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_12	1	4	142	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_13	1	4	89	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_14	1	4	117	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_15	1	4	117	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series00	1	3	107	1024	1024	False	0.36100000000000004	0.05682959921798631	0.05682959921798631	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series01	1	3	1	1024	1024	False		0.05682851417399804	0.05682851417399804	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series02	1	3	122	512	512	False	0.361	0.1137682387475538	0.1137682387475538	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series03	1	3	135	512	512	False	0.36100000000000004	0.1137675146771037	0.1137675146771037	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series04	1	3	91	1024	1024	False	0.36100000000000004	0.05682742913000977	0.05682742913000977	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series05	1	3	103	1024	1024	False	0.36100000000000004	0.05682742913000977	0.05682742913000977	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series06	1	3	97	1024	1024	False	0.36100000000000004	0.05682742913000977	0.05682742913000977	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series07	1	3	77	1024	1024	False	0.36100000000000004	0.0568277908113392	0.0568277908113392	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series08	1	3	96	1024	1024	False	0.36100000000000004	0.0568277908113392	0.0568277908113392	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series09	1	3	72	1024	1024	False	0.361	0.05661285434995113	0.05661285434995113	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series10	1	3	89	1024	1024	False	0.361	0.059152375366568914	0.059152375366568914	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series11	1	3	85	1024	1024	False	0.36100000000000004	0.056798533724340176	0.056798533724340176	µm	False	False
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series12	1	3	109	1024	1024	False	0.36100000000000004	0.056798533724340176	0.056798533724340176	µm	False	False
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series00	1	4	77	1024	1024	False	0.36100000000000004	0.05681803519061584	0.05681803519061584	µm	False	False
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series01	1	4	71	1024	1024	False	0.36100000000000004	0.05681803519061584	0.05681803519061584	µm	False	False
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series02	1	4	73	1024	1024	False	0.36100000000000004	0.05681803519061584	0.05681803519061584	µm	False	False
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series03	1	4	71	1024	1024	False	0.36100000000000004	0.05681803519061584	0.05681803519061584	µm	False	False
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series00	1	3	51	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	False
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series01	1	3	51	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	True
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series02	1	1	49	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	False
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series03	1	3	49	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	True
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series04	1	3	49	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	False
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series05	1	3	49	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	True
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series06	1	3	80	1024	1024	False	0.27015506329113925	0.10278338220918867	0.10278338220918867	µm	False	False
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series07	1	3	80	1024	1024	False	0.27015506329113925	0.10278338220918867	0.10278338220918867	µm	False	True
20230718_rcc_1521_pfa_csd_hoechst_tub_nhs_na_01	1	4	20	512	512	False	2.0	0.13523615018882143	0.13523615018882143	µm	False	False
20230718_rcc_1521_pfa_csd_hoechst_tub_nhs_na_02	1	4	19	512	512	False	2.0	0.13523615018882143	0.13523615018882143	µm	False	False
20230829_rcc_1521_pfa_csd_hoechst_tub_nhs_na_01	1	3	21	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230829_rcc_1521_pfa_csd_hoechst_tub_nhs_na_02	1	3	21	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230829_rcc_1521_pfa_csd_hoechst_tub_nhs_na_03	1	3	21	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_01	1	3	51	1024	1024	False	2.0	0.3300666556658129	0.101281625224167	µm	True	False
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_02	1	3	31	1024	1024	False	2.0	0.3300666556658129	0.3300666556658129	µm	False	False
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_03	1	3	31	1024	1024	False	2.0	0.3300666556658129	0.3300666556658129	µm	False	False
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_04	1	3	31	1024	1024	False	2.0	0.3300666556658129	0.3300666556658129	µm	False	False
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_05	1	3	31	1024	1024	False	2.0	0.3300666556658129	0.3300666556658129	µm	False	False
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_01	1	3	37	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_02	1	3	63	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_03	1	3	45	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_04	1	3	62	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series00	1	3	159	1024	1024	False	0.361	0.071042238514174	0.071042238514174	µm	False	False
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series01	1	3	191	1024	1024	False	0.36100000000000004	0.08889545454545454	0.08889545454545454	µm	False	False
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series02	1	3	165	1024	1024	False	0.361	0.08889545454545454	0.08889545454545454	µm	False	False
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series03	1	3	176	1024	1024	False	0.36100000000000004	0.28540117302052787	0.28540117302052787	µm	False	False
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series04	1	3	128	1024	1024	False	0.4218	0.07099780058651026	0.07099780058651026	µm	False	False
20230829_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_01	1	3	41	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series00	1	4	138	1024	1024	False	0.361	0.07102272727272727	0.07102272727272727	µm	False	False
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series01	1	3	114	1024	1024	False	0.36100000000000004	0.07102272727272727	0.07102272727272727	µm	False	False
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series02	1	3	133	1024	1024	False	0.361	0.07102272727272727	0.07102272727272727	µm	False	False
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series03	1	3	109	1024	1024	False	0.36100000000000004	0.07102272727272727	0.07102272727272727	µm	False	False
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series04	1	4	109	1024	1024	False	0.36100000000000004	0.07102272727272727	0.07102272727272727	µm	False	False
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_00	1	4	414	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_01	1	4	334	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_02	1	4	329	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_03	1	4	312	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_04	1	4	264	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_00	1	4	307	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_01	1	4	332	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_02	1	4	327	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_03	1	4	329	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_04	1	4	337	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_05	1	4	308	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_06	1	4	419	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_07	1	4	268	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_08	1	4	304	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_00	1	3	362	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_01	1	3	394	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_02	1	3	416	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_03	1	3	349	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_04	1	3	409	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_axo49_tub_00	1	3	338	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_axo49_tub_01	1	3	462	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_axo49_tub_02	1	3	451	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_axo49_tub_03	1	3	415	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_axo49_tub_04	1	3	306	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_cetn_tub_00	1	3	292	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_cetn_tub_01	1	3	393	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_cetn_tub_02	1	3	452	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_gt335_tub_00	1	3	215	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_gt335_tub_01	1	3	264	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_gt335_tub_02	1	3	282	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_polyE_tub_00	1	3	379	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_polyE_tub_01	1	3	316	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_polyE_tub_02	1	3	400	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_polyE_tub_03	1	3	422	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_polyE_tub_04	1	3	311	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_tap952_tub_00	1	3	337	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_tap952_tub_01	1	3	273	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_tap952_tub_02	1	3	413	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_tap952_tub_03	1	3	349	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
rcc_p22-120_pfa_hs_nhs_tap952_tub_04	1	3	371	2304	2304	False	0.3	0.226807968065438	0.226807968065438	µm	False	False
20240401_1512_fm_DNA_Centr_tub_NHS_60x_016	1	4	129	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series00	1	4	108	840	840	False	0.2999308411214953	0.05498325387365912	0.05498325387365912	µm	False	False
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series01	1	4	108	840	840	False	0.2999308411214953	0.05498325387365912	0.05498325387365912	µm	False	False
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series02	1	4	25	1104	1104	False	1.0404595833333334	0.0557642248413418	0.0557642248413418	µm	False	False
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series03	1	4	25	1104	1104	False	1.0404595833333334	0.0557642248413418	0.0557642248413418	µm	False	False
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series04	1	4	58	1104	1104	False	0.19979491228070173	0.0278821124206709	0.0278821124206709	µm	False	False
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series05	1	4	58	1104	1104	False	0.19979491228070173	0.0278821124206709	0.0278821124206709	µm	False	False
20230523_RCC_K-0961_pfa_OD_nhs-tub-Hoechst_series00	1	3	43	1024	1024	False	0.36100000000000004	0.07106065493646138	0.07106065493646138	µm	False	False
20230523_RCC_K-0961_pfa_OD_nhs-tub-Hoechst_series01	1	3	36	1024	1024	False	0.36100000000000004	0.07106065493646138	0.07106065493646138	µm	False	False
20230802_RCC_4631_pfa_OD_Hoechst-tub-nhs_series00	1	3	49	1024	1024	False	0.36100000000000004	0.09486205278592376	0.09486205278592376	µm	False	False
20230802_RCC_4631_pfa_OD_Hoechst-tub-nhs_series01	1	3	89	1024	1024	False	0.361	0.09486205278592376	0.09486205278592376	µm	False	False
20230802_RCC_4631_pfa_OD_Hoechst-tub-nhs_series02	1	3	112	1024	1024	False	0.36100000000000004	0.09486205278592376	0.09486205278592376	µm	False	False
20230519_rcc7000_pfa_hoechst-nhs-tub_series00	1	3	98	512	512	False	0.27015494845360827	0.10278336594911937	0.10278336594911937	µm	False	False
20230519_rcc7000_pfa_hoechst-nhs-tub_series01	1	3	98	512	512	False	0.27015494845360827	0.10278336594911937	0.10278336594911937	µm	False	True
